time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,8.89127914750456,17.02918139691304,21.32549695303597,0.032143211125975846,0.03592783409531464,0.0,-0.256819525304637,0.10992482494467558,3.335168401302965,0.05764419699987654,0.08910066368565109,0.0,451.46306441070385,454.43724864154456,453.61135996423275,451.4009307904433
1.2600000000000007,8.875100848566312,17.03645875094913,21.528743214898967,0.03547030680628005,0.0411840669439405,0.0,-0.2829899938694549,0.13299110151585272,3.439359789193055,0.05066198975906021,0.08443071721837332,0.0,449.45738323733906,449.0849983893556,449.13878069751195,448.5741559080169
1.3200000000000007,8.857300124787965,17.04513724347706,21.736840599323425,0.0383293068721251,0.047847867686191314,0.0,-0.31094562964702765,0.15656743601639034,3.4970003300751245,0.040821180625583216,0.13925288089798424,0.0,432.6013548043527,437.2030493754059,435.6856451421217,434.8634743620018
1.3800000000000008,8.837454763425482,17.055462910320852,21.9530136222228,0.040757880711267624,0.05584223550153844,0.0,-0.3515062049929325,0.18788191719058475,3.7080325484289656,0.039777435027460846,0.11716163647539546,0.0,483.47795311403974,481.8251398664716,482.0691128652474,481.9909443569341
1.4400000000000008,8.815046654476603,17.067684809549807,22.18084047266042,0.043716894654186156,0.06266348373423902,0.0,-0.39618401173184375,0.21979620987332352,3.8855344549086825,0.06364388055883831,0.10563989706549196,0.0,474.9266661645286,474.0526421236735,472.5863452633291,474.4237464245243
1.5000000000000009,8.789979849192559,17.08177211277016,22.416546585506406,0.047801660959203573,0.06923201520622868,0.0,-0.44000267361589906,0.25016023027019346,3.9709646817636726,0.07572930267697872,0.11620959167529996,0.0,446.6888070432816,447.56040815769114,447.11890119271635,448.1058953583343
1.560000000000001,8.762306175575633,17.09765728244202,22.655136735162102,0.052087500411083454,0.07578207625746014,0.0,-0.4830566624913551,0.27973382593798324,3.9819184419220837,0.06104071075792775,0.08887156011106245,0.0,425.402628638084,423.0657788362411,424.831068869766,423.57375485765914
1.620000000000001,8.731815494778155,17.115473716381484,22.89593857261089,0.05611778566925274,0.08150795484318696,0.0,-0.5338185507470605,0.3145047087347718,4.04450320770893,0.07724050334968559,0.10607568001699258,0.0,439.82227749365666,441.2526587445391,441.240505668382,442.5792981381707
1.680000000000001,8.698034062293788,17.135546511794377,23.14204097601925,0.06063170000187057,0.08773995219291653,0.0,-0.592851144197014,0.3550357660086138,4.158387877373293,0.070880015201878,0.09903987776371917,0.0,459.030369205815,458.48066447696715,457.33502141750034,456.8323516066778
1.740000000000001,8.660730557894194,17.158040527157087,23.393273571643572,0.06444686323199633,0.09322929356021525,0.0,-0.6511348683712423,0.3951382442209632,4.215712713746253,0.042108492078456336,0.06876171989949958,0.0,442.8433527154864,440.35224418070237,442.256068254119,439.88246732864746
1.8000000000000012,8.62002268121769,17.18287461667243,23.645887430530717,0.06662843442483268,0.09709545142252551,0.0,-0.7061432930161589,0.4328661068929285,4.204710036291114,0.02123320310755068,0.053964545826440224,0.0,419.74073140518004,418.4577285451756,421.150924073947,419.34191412853363
